date,year,month,day,extent,climatology_1981_2010,anomaly
1981-09-08,1981,9,8,18.427,18.445,-0.018
1981-09-10,1981,9,10,18.445,18.49,-0.045
1981-09-12,1981,9,12,18.479,18.521,-0.042
1981-09-14,1981,9,14,18.636,18.529,0.107
1981-09-16,1981,9,16,18.689,18.546,0.143
1981-09-18,1981,9,18,18.856,18.567,0.289
1981-09-20,1981,9,20,18.778,18.574,0.204
1981-09-22,1981,9,22,18.706,18.569,0.137
1981-09-24,1981,9,24,18.763,18.571,0.192
1981-09-26,1981,9,26,18.789,18.552,0.237
1981-09-28,1981,9,28,18.778,18.525,0.253
1981-09-30,1981,9,30,18.77,18.508,0.262
1981-10-02,1981,10,2,18.717,18.504,0.213
1981-10-04,1981,10,4,18.67,18.448,0.222
1981-10-06,1981,10,6,18.7,18.425,0.275
1981-10-08,1981,10,8,18.701,18.361,0.34
1981-10-10,1981,10,10,18.621,18.299,0.322
1981-10-12,1981,10,12,18.689,18.265,0.424
1981-10-14,1981,10,14,18.478,18.224,0.254
1981-10-16,1981,10,16,18.452,18.158,0.294
1981-10-18,1981,10,18,18.469,18.062,0.407
1981-10-20,1981,10,20,18.216,17.97,0.246
1981-10-22,1981,10,22,17.968,17.872,0.096
1981-10-24,1981,10,24,17.882,17.791,0.091
1981-10-26,1981,10,26,17.723,17.681,0.042
1981-10-28,1981,10,28,17.654,17.555,0.099
1981-10-30,1981,10,30,17.466,17.449,0.017
1981-11-01,1981,11,1,17.213,17.312,-0.099
1981-11-03,1981,11,3,17.098,17.153,-0.055
1981-11-05,1981,11,5,16.83,17.011,-0.181
1981-11-07,1981,11,7,16.769,16.848,-0.079
1981-11-09,1981,11,9,16.708,16.667,0.041
1981-11-11,1981,11,11,16.497,16.472,0.025
1981-11-13,1981,11,13,16.446,16.272,0.174
1981-11-15,1981,11,15,16.301,16.061,0.24
1981-11-17,1981,11,17,15.997,15.797,0.2
1981-11-19,1981,11,19,15.922,15.509,0.413
1981-11-21,1981,11,21,15.792,15.213,0.579
1981-11-23,1981,11,23,15.379,14.896,0.483
1981-11-25,1981,11,25,15.168,14.575,0.593
1981-11-27,1981,11,27,14.92,14.239,0.681
1981-11-29,1981,11,29,14.63,13.868,0.762
1981-12-01,1981,12,1,14.323,13.513,0.81
1981-12-03,1981,12,3,13.957,13.105,0.852
1981-12-05,1981,12,5,13.615,12.703,0.912
1981-12-07,1981,12,7,13.135,12.29,0.845
1981-12-09,1981,12,9,12.725,11.859,0.866
1981-12-11,1981,12,11,12.432,11.436,0.996
1981-12-13,1981,12,13,12.133,10.998,1.135
1981-12-15,1981,12,15,11.485,10.498,0.987
1981-12-17,1981,12,17,10.775,9.984,0.791
1981-12-19,1981,12,19,10.038,9.48,0.558
1981-12-21,1981,12,21,9.355,9.039,0.316
1981-12-23,1981,12,23,8.9,8.631,0.269
1981-12-25,1981,12,25,8.397,8.224,0.173
1981-12-27,1981,12,27,8.005,7.811,0.194
1981-12-29,1981,12,29,7.716,7.406,0.31
1981-12-31,1981,12,31,7.326,7.059,0.267
1982-01-02,1982,1,2,7.039,6.808,0.231
1982-01-04,1982,1,4,6.689,6.451,0.238
1982-01-06,1982,1,6,6.393,6.142,0.251
1982-01-08,1982,1,8,6.084,5.838,0.246
1982-01-10,1982,1,10,5.862,5.547,0.315
1982-01-12,1982,1,12,5.625,5.305,0.32
1982-01-14,1982,1,14,5.367,5.047,0.32
1982-01-16,1982,1,16,5.26,4.819,0.441
1982-01-18,1982,1,18,5.046,4.614,0.432
1982-01-20,1982,1,20,4.801,4.427,0.374
1982-01-22,1982,1,22,4.528,4.24,0.288
1982-01-24,1982,1,24,4.28,4.074,0.206
1982-01-26,1982,1,26,4.099,3.929,0.17
1982-01-28,1982,1,28,4.028,3.808,0.22
1982-01-30,1982,1,30,3.8,3.665,0.135
1982-02-01,1982,2,1,3.65,3.534,0.116
1982-02-03,1982,2,3,3.555,3.43,0.125
1982-02-05,1982,2,5,3.378,3.326,0.052
1982-02-07,1982,2,7,3.316,3.227,0.089
1982-02-09,1982,2,9,3.185,3.141,0.044
1982-02-11,1982,2,11,3.071,3.064,0.007
1982-02-13,1982,2,13,3.027,2.998,0.029
1982-02-15,1982,2,15,2.964,2.935,0.029
1982-02-17,1982,2,17,2.912,2.914,-0.002
1982-02-19,1982,2,19,2.973,2.881,0.092
1982-02-21,1982,2,21,2.891,2.881,0.01
1982-02-23,1982,2,23,2.89,2.892,-0.002
1982-02-25,1982,2,25,2.977,2.907,0.07
1982-02-27,1982,2,27,3.01,2.96,0.05
1982-03-01,1982,3,1,3.048,3.061,-0.013
1982-03-03,1982,3,3,3.148,3.166,-0.018
1982-03-05,1982,3,5,3.271,3.253,0.018
1982-03-07,1982,3,7,3.298,3.37,-0.072
1982-03-09,1982,3,9,3.434,3.507,-0.073
1982-03-11,1982,3,11,3.657,3.658,-0.001
1982-03-13,1982,3,13,3.959,3.815,0.144
1982-03-15,1982,3,15,4.168,3.966,0.202
1982-03-17,1982,3,17,4.29,4.11,0.18
1982-03-19,1982,3,19,4.433,4.271,0.162
1982-03-21,1982,3,21,4.737,4.441,0.296
1982-03-23,1982,3,23,4.941,4.613,0.328
1982-03-25,1982,3,25,5.104,4.798,0.306
1982-03-27,1982,3,27,5.437,4.956,0.481
1982-03-29,1982,3,29,5.708,5.139,0.569
1982-03-31,1982,3,31,5.972,5.312,0.66
1982-04-02,1982,4,2,6.262,5.508,0.754
1982-04-04,1982,4,4,6.483,5.708,0.775
1982-04-06,1982,4,6,6.613,5.908,0.705
1982-04-08,1982,4,8,6.76,6.125,0.635
1982-04-10,1982,4,10,6.999,6.329,0.67
1982-04-12,1982,4,12,7.229,6.549,0.68
1982-04-14,1982,4,14,7.495,6.757,0.738
1982-04-16,1982,4,16,7.788,6.977,0.811
1982-04-18,1982,4,18,8.049,7.194,0.855
1982-04-20,1982,4,20,8.183,7.414,0.769
1982-04-22,1982,4,22,8.442,7.624,0.818
1982-04-24,1982,4,24,8.538,7.84,0.698
1982-04-26,1982,4,26,8.785,8.05,0.735
1982-04-28,1982,4,28,9.037,8.28,0.757
1982-04-30,1982,4,30,9.181,8.497,0.684
1982-05-02,1982,5,2,9.541,8.71,0.831
1982-05-04,1982,5,4,9.593,8.94,0.653
1982-05-06,1982,5,6,9.749,9.161,0.588
1982-05-08,1982,5,8,10.024,9.392,0.632
1982-05-10,1982,5,10,10.34,9.588,0.752
1982-05-12,1982,5,12,10.507,9.811,0.696
1982-05-14,1982,5,14,10.564,10.039,0.525
1982-05-16,1982,5,16,10.644,10.26,0.384
1982-05-18,1982,5,18,10.944,10.47,0.474
1982-05-20,1982,5,20,11.098,10.708,0.39
1982-05-22,1982,5,22,11.385,10.909,0.476
1982-05-24,1982,5,24,11.405,11.119,0.286
1982-05-26,1982,5,26,11.721,11.321,0.4
1982-05-28,1982,5,28,11.881,11.532,0.349
1982-05-30,1982,5,30,11.979,11.732,0.247
1982-06-01,1982,6,1,12.18,11.978,0.202
1982-06-03,1982,6,3,12.318,12.168,0.15
1982-06-05,1982,6,5,12.625,12.383,0.242
1982-06-07,1982,6,7,12.773,12.581,0.192
1982-06-09,1982,6,9,12.938,12.792,0.146
1982-06-11,1982,6,11,13.271,12.987,0.284
1982-06-13,1982,6,13,13.415,13.172,0.243
1982-06-15,1982,6,15,13.562,13.384,0.178
1982-06-17,1982,6,17,13.661,13.597,0.064
1982-06-19,1982,6,19,13.74,13.796,-0.056
1982-06-21,1982,6,21,13.829,13.991,-0.162
1982-06-23,1982,6,23,13.994,14.186,-0.192
1982-06-25,1982,6,25,14.161,14.37,-0.209
1982-06-27,1982,6,27,14.248,14.524,-0.276
1982-06-29,1982,6,29,14.536,14.709,-0.173
1982-07-01,1982,7,1,14.696,14.896,-0.2
1982-07-03,1982,7,3,14.951,15.039,-0.088
1982-07-05,1982,7,5,15.108,15.187,-0.079
1982-07-07,1982,7,7,15.147,15.329,-0.182
1982-07-09,1982,7,9,15.25,15.482,-0.232
1982-07-11,1982,7,11,15.38,15.652,-0.272
1982-07-13,1982,7,13,15.764,15.839,-0.075
1982-07-15,1982,7,15,16.107,15.971,0.136
1982-07-17,1982,7,17,15.997,16.084,-0.087
1982-07-19,1982,7,19,15.906,16.257,-0.351
1982-07-21,1982,7,21,16.09,16.437,-0.347
1982-07-23,1982,7,23,16.45,16.591,-0.141
1982-07-25,1982,7,25,16.633,16.69,-0.057
1982-07-27,1982,7,27,16.747,16.801,-0.054
1982-07-29,1982,7,29,16.766,16.929,-0.163
1982-07-31,1982,7,31,16.963,17.028,-0.065
1982-08-02,1982,8,2,17.095,17.135,-0.04
1982-08-04,1982,8,4,17.298,17.236,0.062
1982-08-06,1982,8,6,17.318,17.35,-0.032
1982-08-08,1982,8,8,17.481,17.481,0.0
1982-08-10,1982,8,10,17.579,17.547,0.032
1982-08-12,1982,8,12,17.787,17.642,0.145
1982-08-14,1982,8,14,17.96,17.738,0.222
1982-08-16,1982,8,16,17.963,17.827,0.136
1982-08-18,1982,8,18,17.854,17.867,-0.013
1982-08-20,1982,8,20,17.989,17.924,0.065
1982-08-22,1982,8,22,18.056,17.983,0.073
1982-08-24,1982,8,24,18.071,18.053,0.018
1982-08-26,1982,8,26,18.071,18.145,-0.074
1982-08-28,1982,8,28,18.082,18.195,-0.113
1982-08-30,1982,8,30,18.234,18.241,-0.007
1982-09-01,1982,9,1,18.336,18.288,0.048
1982-09-03,1982,9,3,18.55,18.333,0.217
1982-09-05,1982,9,5,18.528,18.373,0.155
1982-09-07,1982,9,7,18.443,18.416,0.027
1982-09-09,1982,9,9,18.387,18.47,-0.083
1982-09-11,1982,9,11,18.291,18.502,-0.211
1982-09-13,1982,9,13,18.338,18.522,-0.184
1982-09-15,1982,9,15,18.25,18.533,-0.283
1982-09-17,1982,9,17,18.452,18.565,-0.113
1982-09-19,1982,9,19,18.357,18.572,-0.215
1982-09-21,1982,9,21,18.287,18.576,-0.289
1982-09-23,1982,9,23,18.296,18.57,-0.274
1982-09-25,1982,9,25,18.31,18.566,-0.256
1982-09-27,1982,9,27,18.259,18.541,-0.282
1982-09-29,1982,9,29,18.218,18.525,-0.307
1982-10-01,1982,10,1,18.234,18.508,-0.274
1982-10-03,1982,10,3,18.092,18.476,-0.384
1982-10-05,1982,10,5,18.035,18.44,-0.405
1982-10-07,1982,10,7,18.097,18.394,-0.297
1982-10-09,1982,10,9,18.154,18.329,-0.175
1982-10-11,1982,10,11,17.988,18.287,-0.299
1982-10-13,1982,10,13,17.921,18.235,-0.314
1982-10-15,1982,10,15,17.856,18.193,-0.337
1982-10-17,1982,10,17,17.787,18.116,-0.329
1982-10-19,1982,10,19,17.657,18.012,-0.355
1982-10-21,1982,10,21,17.762,17.921,-0.159
1982-10-23,1982,10,23,17.67,17.833,-0.163
1982-10-25,1982,10,25,17.552,17.736,-0.184
1982-10-27,1982,10,27,17.374,17.633,-0.259
1982-10-29,1982,10,29,17.307,17.509,-0.202
1982-10-31,1982,10,31,17.128,17.367,-0.239
1982-11-02,1982,11,2,17.048,17.229,-0.181
1982-11-04,1982,11,4,16.832,17.081,-0.249
1982-11-06,1982,11,6,16.684,16.934,-0.25
1982-11-08,1982,11,8,16.613,16.762,-0.149
1982-11-10,1982,11,10,16.527,16.562,-0.035
1982-11-12,1982,11,12,16.322,16.378,-0.056
1982-11-14,1982,11,14,16.123,16.175,-0.052
1982-11-16,1982,11,16,15.868,15.925,-0.057
1982-11-18,1982,11,18,15.559,15.665,-0.106
1982-11-20,1982,11,20,15.28,15.368,-0.088
1982-11-22,1982,11,22,15.035,15.069,-0.034
1982-11-24,1982,11,24,14.498,14.74,-0.242
1982-11-26,1982,11,26,14.047,14.417,-0.37
1982-11-28,1982,11,28,13.604,14.055,-0.451
1982-11-30,1982,11,30,13.009,13.685,-0.676
1982-12-02,1982,12,2,12.34,13.294,-0.954
1982-12-04,1982,12,4,11.789,12.904,-1.115
1982-12-06,1982,12,6,11.287,12.495,-1.208
1982-12-08,1982,12,8,10.863,12.068,-1.205
1982-12-10,1982,12,10,10.547,11.659,-1.112
1982-12-12,1982,12,12,10.089,11.222,-1.133
1982-12-14,1982,12,14,9.499,10.755,-1.256
1982-12-16,1982,12,16,9.018,10.247,-1.229
1982-12-18,1982,12,18,8.611,9.732,-1.121
1982-12-20,1982,12,20,8.148,9.255,-1.107
1982-12-22,1982,12,22,7.763,8.835,-1.072
1982-12-24,1982,12,24,7.481,8.416,-0.935
1982-12-26,1982,12,26,7.18,8.018,-0.838
1982-12-28,1982,12,28,6.912,7.624,-0.712
1982-12-30,1982,12,30,6.708,7.222,-0.514
1983-01-01,1983,1,1,6.508,6.999,-0.491
1983-01-03,1983,1,3,6.17,6.621,-0.451
1983-01-05,1983,1,5,5.869,6.296,-0.427
1983-01-07,1983,1,7,5.66,5.999,-0.339
1983-01-09,1983,1,9,5.305,5.681,-0.376
1983-01-11,1983,1,11,5.058,5.423,-0.365
1983-01-13,1983,1,13,4.81,5.16,-0.35
1983-01-15,1983,1,15,4.639,4.926,-0.287
1983-01-17,1983,1,17,4.465,4.709,-0.244
1983-01-19,1983,1,19,4.313,4.521,-0.208
1983-01-21,1983,1,21,4.21,4.335,-0.125
1983-01-23,1983,1,23,4.062,4.154,-0.092
1983-01-25,1983,1,25,3.932,3.998,-0.066
1983-01-27,1983,1,27,3.871,3.861,0.01
1983-01-29,1983,1,29,3.823,3.734,0.089
1983-01-31,1983,1,31,3.633,3.605,0.028
1983-02-02,1983,2,2,3.574,3.489,0.085
1983-02-04,1983,2,4,3.422,3.377,0.045
1983-02-06,1983,2,6,3.287,3.28,0.007
1983-02-08,1983,2,8,3.221,3.181,0.04
1983-02-10,1983,2,10,3.057,3.097,-0.04
1983-02-12,1983,2,12,3.015,3.025,-0.01
1983-02-14,1983,2,14,3.023,2.969,0.054
1983-02-16,1983,2,16,2.921,2.918,0.003
1983-02-18,1983,2,18,2.932,2.903,0.029
1983-02-20,1983,2,20,2.966,2.876,0.09
1983-02-22,1983,2,22,2.885,2.885,0.0
1983-02-24,1983,2,24,2.843,2.889,-0.046
1983-02-26,1983,2,26,2.887,2.931,-0.044
1983-02-28,1983,2,28,2.951,2.994,-0.043
1983-03-02,1983,3,2,3.138,3.105,0.033
1983-03-04,1983,3,4,3.299,3.211,0.088
1983-03-06,1983,3,6,3.382,3.306,0.076
1983-03-08,1983,3,8,3.471,3.433,0.038
1983-03-10,1983,3,10,3.512,3.592,-0.08
1983-03-12,1983,3,12,3.634,3.735,-0.101
1983-03-14,1983,3,14,3.819,3.892,-0.073
1983-03-16,1983,3,16,3.952,4.035,-0.083
1983-03-18,1983,3,18,4.098,4.199,-0.101
1983-03-20,1983,3,20,4.274,4.362,-0.088
1983-03-22,1983,3,22,4.459,4.521,-0.062
1983-03-24,1983,3,24,4.626,4.701,-0.075
1983-03-26,1983,3,26,4.769,4.884,-0.115
1983-03-28,1983,3,28,4.835,5.047,-0.212
1983-03-30,1983,3,30,4.967,5.219,-0.252
1983-04-01,1983,4,1,5.139,5.405,-0.266
1983-04-03,1983,4,3,5.369,5.607,-0.238
1983-04-05,1983,4,5,5.559,5.806,-0.247
1983-04-07,1983,4,7,5.724,6.018,-0.294
1983-04-09,1983,4,9,6.004,6.218,-0.214
1983-04-11,1983,4,11,6.125,6.434,-0.309
1983-04-13,1983,4,13,6.303,6.656,-0.353
1983-04-15,1983,4,15,6.412,6.862,-0.45
1983-04-17,1983,4,17,6.671,7.089,-0.418
1983-04-19,1983,4,19,6.829,7.303,-0.474
1983-04-21,1983,4,21,6.997,7.516,-0.519
1983-04-23,1983,4,23,7.172,7.733,-0.561
1983-04-25,1983,4,25,7.346,7.947,-0.601
1983-04-27,1983,4,27,7.572,8.165,-0.593
1983-04-29,1983,4,29,7.834,8.387,-0.553
1983-05-01,1983,5,1,8.116,8.604,-0.488
1983-05-03,1983,5,3,8.341,8.825,-0.484
1983-05-05,1983,5,5,8.448,9.053,-0.605
1983-05-07,1983,5,7,8.55,9.28,-0.73
1983-05-09,1983,5,9,8.897,9.487,-0.59
1983-05-11,1983,5,11,9.122,9.705,-0.583
1983-05-13,1983,5,13,9.307,9.928,-0.621
1983-05-15,1983,5,15,9.539,10.147,-0.608
1983-05-17,1983,5,17,9.746,10.366,-0.62
1983-05-19,1983,5,19,9.874,10.583,-0.709
1983-05-21,1983,5,21,9.921,10.809,-0.888
1983-05-23,1983,5,23,10.036,11.019,-0.983
1983-05-25,1983,5,25,10.399,11.219,-0.82
1983-05-27,1983,5,27,10.523,11.422,-0.899
1983-05-29,1983,5,29,10.719,11.629,-0.91
1983-05-31,1983,5,31,10.878,11.859,-0.981
1983-06-02,1983,6,2,11.003,12.077,-1.074
1983-06-04,1983,6,4,11.225,12.271,-1.046
1983-06-06,1983,6,6,11.612,12.49,-0.878
1983-06-08,1983,6,8,11.884,12.69,-0.806
1983-06-10,1983,6,10,12.058,12.894,-0.836
1983-06-12,1983,6,12,12.31,13.074,-0.764
1983-06-14,1983,6,14,12.432,13.279,-0.847
1983-06-16,1983,6,16,12.797,13.487,-0.69
1983-06-18,1983,6,18,12.927,13.692,-0.765
1983-06-20,1983,6,20,13.004,13.898,-0.894
1983-06-22,1983,6,22,13.251,14.085,-0.834
1983-06-24,1983,6,24,13.517,14.279,-0.762
1983-06-26,1983,6,26,13.678,14.448,-0.77
1983-06-28,1983,6,28,13.904,14.622,-0.718
1983-06-30,1983,6,30,14.037,14.812,-0.775
1983-07-02,1983,7,2,14.46,14.966,-0.506
1983-07-04,1983,7,4,14.718,15.112,-0.394
1983-07-06,1983,7,6,14.858,15.265,-0.407
1983-07-08,1983,7,8,14.979,15.395,-0.416
1983-07-10,1983,7,10,15.088,15.547,-0.459
1983-07-12,1983,7,12,15.273,15.753,-0.48
1983-07-14,1983,7,14,15.429,15.909,-0.48
1983-07-16,1983,7,16,15.481,16.038,-0.557
1983-07-18,1983,7,18,15.52,16.164,-0.644
1983-07-20,1983,7,20,15.702,16.345,-0.643
1983-07-22,1983,7,22,15.897,16.517,-0.62
1983-07-24,1983,7,24,15.888,16.643,-0.755
1983-07-26,1983,7,26,16.093,16.746,-0.653
1983-07-28,1983,7,28,16.175,16.857,-0.682
1983-07-30,1983,7,30,16.439,16.981,-0.542
1983-08-01,1983,8,1,16.586,17.083,-0.497
1983-08-03,1983,8,3,16.639,17.19,-0.551
1983-08-05,1983,8,5,16.713,17.287,-0.574
1983-08-07,1983,8,7,16.887,17.421,-0.534
1983-08-09,1983,8,9,16.71,17.514,-0.804
1983-08-11,1983,8,11,16.765,17.593,-0.828
1983-08-13,1983,8,13,16.888,17.683,-0.795
1983-08-15,1983,8,15,17.114,17.782,-0.668
1983-08-17,1983,8,17,17.181,17.845,-0.664
1983-08-19,1983,8,19,17.268,17.888,-0.62
1983-08-21,1983,8,21,17.577,17.964,-0.387
1983-08-23,1983,8,23,17.86,18.018,-0.158
1983-08-25,1983,8,25,17.799,18.105,-0.306
1983-08-27,1983,8,27,17.945,18.159,-0.214
1983-08-29,1983,8,29,17.981,18.222,-0.241
1983-08-31,1983,8,31,18.1,18.264,-0.164
1983-09-02,1983,9,2,18.284,18.308,-0.024
1983-09-04,1983,9,4,18.419,18.352,0.067
1983-09-06,1983,9,6,18.417,18.397,0.02
1983-09-08,1983,9,8,18.499,18.445,0.054
1983-09-10,1983,9,10,18.691,18.49,0.201
1983-09-12,1983,9,12,18.708,18.521,0.187
1983-09-14,1983,9,14,18.724,18.529,0.195
1983-09-16,1983,9,16,18.671,18.546,0.125
1983-09-18,1983,9,18,18.763,18.567,0.196
1983-09-20,1983,9,20,18.811,18.574,0.237
1983-09-22,1983,9,22,18.736,18.569,0.167
1983-09-24,1983,9,24,18.645,18.571,0.074
1983-09-26,1983,9,26,18.522,18.552,-0.03
1983-09-28,1983,9,28,18.432,18.525,-0.093
1983-09-30,1983,9,30,18.456,18.508,-0.052
1983-10-02,1983,10,2,18.363,18.504,-0.141
1983-10-04,1983,10,4,18.271,18.448,-0.177
1983-10-06,1983,10,6,18.107,18.425,-0.318
1983-10-08,1983,10,8,17.99,18.361,-0.371
1983-10-10,1983,10,10,17.985,18.299,-0.314
1983-10-12,1983,10,12,18.076,18.265,-0.189
1983-10-14,1983,10,14,18.002,18.224,-0.222
1983-10-16,1983,10,16,18.032,18.158,-0.126
1983-10-18,1983,10,18,18.028,18.062,-0.034
1983-10-20,1983,10,20,17.867,17.97,-0.103
1983-10-22,1983,10,22,17.715,17.872,-0.157
1983-10-24,1983,10,24,17.625,17.791,-0.166
1983-10-26,1983,10,26,17.68,17.681,-0.001
1983-10-28,1983,10,28,17.557,17.555,0.002
1983-10-30,1983,10,30,17.432,17.449,-0.017
1983-11-01,1983,11,1,17.283,17.312,-0.029
1983-11-03,1983,11,3,17.174,17.153,0.021
1983-11-05,1983,11,5,17.02,17.011,0.009
1983-11-07,1983,11,7,16.939,16.848,0.091
1983-11-09,1983,11,9,16.699,16.667,0.032
1983-11-11,1983,11,11,16.626,16.472,0.154
1983-11-13,1983,11,13,16.394,16.272,0.122
1983-11-15,1983,11,15,16.199,16.061,0.138
1983-11-17,1983,11,17,15.98,15.797,0.183
1983-11-19,1983,11,19,15.766,15.509,0.257
1983-11-21,1983,11,21,15.473,15.213,0.26
1983-11-23,1983,11,23,15.232,14.896,0.336
1983-11-25,1983,11,25,14.817,14.575,0.242
1983-11-27,1983,11,27,14.447,14.239,0.208
1983-11-29,1983,11,29,14.164,13.868,0.296
1983-12-01,1983,12,1,13.871,13.513,0.358
1983-12-03,1983,12,3,13.371,13.105,0.266
1983-12-05,1983,12,5,12.858,12.703,0.155
1983-12-07,1983,12,7,12.359,12.29,0.069
1983-12-09,1983,12,9,11.991,11.859,0.132
1983-12-11,1983,12,11,11.617,11.436,0.181
1983-12-13,1983,12,13,11.161,10.998,0.163
1983-12-15,1983,12,15,10.634,10.498,0.136
1983-12-17,1983,12,17,10.157,9.984,0.173
1983-12-19,1983,12,19,9.544,9.48,0.064
1983-12-21,1983,12,21,9.166,9.039,0.127
1983-12-23,1983,12,23,8.649,8.631,0.018
1983-12-25,1983,12,25,8.248,8.224,0.024
1983-12-27,1983,12,27,7.888,7.811,0.077
1983-12-29,1983,12,29,7.588,7.406,0.182
1983-12-31,1983,12,31,7.2,7.059,0.141
1984-01-02,1984,1,2,6.944,6.808,0.136
1984-01-04,1984,1,4,6.653,6.451,0.202
1984-01-06,1984,1,6,6.296,6.142,0.154
1984-01-08,1984,1,8,5.935,5.838,0.097
1984-01-10,1984,1,10,5.629,5.547,0.082
1984-01-12,1984,1,12,5.299,5.305,-0.006
1984-01-14,1984,1,14,5.142,5.047,0.095
1984-01-16,1984,1,16,4.526,4.819,-0.293
1984-01-18,1984,1,18,4.23,4.614,-0.384
1984-01-20,1984,1,20,3.997,4.427,-0.43
1984-01-22,1984,1,22,3.679,4.24,-0.561
1984-01-24,1984,1,24,3.489,4.074,-0.585
1984-01-26,1984,1,26,3.424,3.929,-0.505
1984-01-28,1984,1,28,3.265,3.808,-0.543
1984-01-30,1984,1,30,3.172,3.665,-0.493
1984-02-01,1984,2,1,3.039,3.534,-0.495
1984-02-03,1984,2,3,2.982,3.43,-0.448
1984-02-05,1984,2,5,2.983,3.326,-0.343
1984-02-07,1984,2,7,2.875,3.227,-0.352
1984-02-09,1984,2,9,2.796,3.141,-0.345
1984-02-11,1984,2,11,2.663,3.064,-0.401
1984-02-13,1984,2,13,2.639,2.998,-0.359
1984-02-15,1984,2,15,2.577,2.935,-0.358
1984-02-17,1984,2,17,2.602,2.914,-0.312
1984-02-19,1984,2,19,2.552,2.881,-0.329
1984-02-21,1984,2,21,2.539,2.881,-0.342
1984-02-23,1984,2,23,2.544,2.892,-0.348
1984-02-25,1984,2,25,2.468,2.907,-0.439
1984-02-27,1984,2,27,2.382,2.96,-0.578
1984-02-29,1984,2,29,2.518,3.014,-0.496
1984-03-02,1984,3,2,2.701,3.105,-0.404
1984-03-04,1984,3,4,2.889,3.211,-0.322
1984-03-06,1984,3,6,3.043,3.306,-0.263
1984-03-08,1984,3,8,3.11,3.433,-0.323
1984-03-10,1984,3,10,3.214,3.592,-0.378
1984-03-12,1984,3,12,3.316,3.735,-0.419
1984-03-14,1984,3,14,3.433,3.892,-0.459
1984-03-16,1984,3,16,3.549,4.035,-0.486
1984-03-18,1984,3,18,3.679,4.199,-0.52
1984-03-20,1984,3,20,3.803,4.362,-0.559
1984-03-22,1984,3,22,3.922,4.521,-0.599
1984-03-24,1984,3,24,4.09,4.701,-0.611
1984-03-26,1984,3,26,4.295,4.884,-0.589
1984-03-28,1984,3,28,4.465,5.047,-0.582
1984-03-30,1984,3,30,4.676,5.219,-0.543
1984-04-01,1984,4,1,4.928,5.405,-0.477
1984-04-03,1984,4,3,5.134,5.607,-0.473
1984-04-05,1984,4,5,5.327,5.806,-0.479
1984-04-07,1984,4,7,5.592,6.018,-0.426
1984-04-09,1984,4,9,5.718,6.218,-0.5
1984-04-11,1984,4,11,5.922,6.434,-0.512
1984-04-13,1984,4,13,6.107,6.656,-0.549
1984-04-15,1984,4,15,6.339,6.862,-0.523
1984-04-17,1984,4,17,6.655,7.089,-0.434
1984-04-19,1984,4,19,6.837,7.303,-0.466
1984-04-21,1984,4,21,7.018,7.516,-0.498
1984-04-23,1984,4,23,7.35,7.733,-0.383
1984-04-25,1984,4,25,7.577,7.947,-0.37
1984-04-27,1984,4,27,7.794,8.165,-0.371
1984-04-29,1984,4,29,8.032,8.387,-0.355
1984-05-01,1984,5,1,8.158,8.604,-0.446
1984-05-03,1984,5,3,8.345,8.825,-0.48
1984-05-05,1984,5,5,8.608,9.053,-0.445
1984-05-07,1984,5,7,8.807,9.28,-0.473
1984-05-09,1984,5,9,8.978,9.487,-0.509
1984-05-11,1984,5,11,9.288,9.705,-0.417
1984-05-13,1984,5,13,9.534,9.928,-0.394
1984-05-15,1984,5,15,9.618,10.147,-0.529
1984-05-17,1984,5,17,9.919,10.366,-0.447
1984-05-19,1984,5,19,10.094,10.583,-0.489
1984-05-21,1984,5,21,10.251,10.809,-0.558
1984-05-23,1984,5,23,10.549,11.019,-0.47
1984-05-25,1984,5,25,10.679,11.219,-0.54
1984-05-27,1984,5,27,10.789,11.422,-0.633
1984-05-29,1984,5,29,11.027,11.629,-0.602
1984-05-31,1984,5,31,11.331,11.859,-0.528
1984-06-02,1984,6,2,11.57,12.077,-0.507
1984-06-04,1984,6,4,11.785,12.271,-0.486
1984-06-06,1984,6,6,11.943,12.49,-0.547
1984-06-08,1984,6,8,12.273,12.69,-0.417
1984-06-10,1984,6,10,12.567,12.894,-0.327
1984-06-12,1984,6,12,12.736,13.074,-0.338
1984-06-14,1984,6,14,13.064,13.279,-0.215
1984-06-16,1984,6,16,13.25,13.487,-0.237
1984-06-18,1984,6,18,13.351,13.692,-0.341
1984-06-20,1984,6,20,13.721,13.898,-0.177
1984-06-22,1984,6,22,13.862,14.085,-0.223
1984-06-24,1984,6,24,14.151,14.279,-0.128
1984-06-26,1984,6,26,14.389,14.448,-0.059
1984-06-28,1984,6,28,14.695,14.622,0.073
1984-06-30,1984,6,30,15.1,14.812,0.288
1984-07-02,1984,7,2,15.403,14.966,0.437
1984-07-04,1984,7,4,15.623,15.112,0.511
1984-07-06,1984,7,6,15.95,15.265,0.685
1984-07-08,1984,7,8,15.922,15.395,0.527
1984-07-10,1984,7,10,16.063,15.547,0.516
1984-07-12,1984,7,12,16.302,15.753,0.549
1984-07-14,1984,7,14,16.282,15.909,0.373
1984-07-16,1984,7,16,16.367,16.038,0.329
1984-07-18,1984,7,18,16.434,16.164,0.27
1984-07-20,1984,7,20,16.5,16.345,0.155
1984-07-22,1984,7,22,16.698,16.517,0.181
